Age,Salary,Joining Designation,Designation,Total Business Value,Quarterly Rating,retention_days,promoted,GenderBin,Education_Level_Bachelor,Education_Level_College,Education_Level_Master,attrition
32,79288,1,3,1283630,3,1840.0,1,0,0,1,0,0
32,79288,1,3,538920,3,1870.0,1,0,0,1,0,0
31,64604,2,2,0,1,17.0,0,1,1,0,0,0
31,64604,2,2,1222220,3,48.0,0,1,1,0,0,0
31,64604,2,2,450280,3,79.0,0,1,1,0,0,0
31,64604,2,2,2083060,3,107.0,0,1,1,0,0,0
31,64604,2,2,485640,2,138.0,0,1,1,0,0,0
31,64604,2,2,201600,2,168.0,0,1,1,0,0,0
31,64604,2,2,197280,2,199.0,0,1,1,0,0,0
31,64604,2,2,0,1,229.0,0,1,1,0,0,0
31,64604,2,2,0,1,260.0,0,1,1,0,0,0
32,64604,2,2,0,1,291.0,0,1,1,0,0,1
35,19235,1,1,0,1,85.0,0,0,1,0,0,1
43,54103,3,3,188780,1,221.0,0,0,0,0,1,0
43,54103,3,3,0,1,252.0,0,0,0,0,1,1
28,42242,2,2,0,1,14.0,0,0,0,0,1,0
28,42242,2,2,193580,1,44.0,0,0,0,0,1,0
34,59216,2,2,0,1,0.0,0,1,0,0,1,0
34,59216,2,2,241550,1,31.0,0,1,0,0,1,0
34,59216,2,2,289800,1,61.0,0,1,0,0,1,0
35,59216,2,2,60920,1,92.0,0,1,0,0,1,0
35,59216,2,2,0,1,123.0,0,1,0,0,1,0
35,59216,2,2,0,1,153.0,0,1,0,0,1,1
25,39884,2,2,194890,2,11.0,0,1,0,0,1,0
25,39884,2,2,1168360,2,42.0,0,1,0,0,1,0
25,39884,2,2,601480,2,72.0,0,1,0,0,1,0
25,39884,2,2,401200,2,103.0,0,1,0,0,1,0
25,39884,2,2,0,2,133.0,0,1,0,0,1,1
33,63918,1,2,205550,2,228.0,1,0,0,0,1,0
33,63918,1,2,393980,2,259.0,1,0,0,0,1,0
33,63918,1,2,640550,2,288.0,1,0,0,0,1,0
33,63918,1,2,0,3,319.0,1,0,0,0,1,0
33,63918,1,2,465230,3,349.0,1,0,0,0,1,0
33,63918,1,2,609170,3,380.0,1,0,0,0,1,0
33,63918,1,2,354480,3,410.0,1,0,0,0,1,0
33,63918,1,2,121000,3,441.0,1,0,0,0,1,0
33,63918,1,2,1305150,3,472.0,1,0,0,0,1,0
33,63918,1,2,2547970,4,502.0,1,0,0,0,1,0
33,63918,1,2,465820,4,533.0,1,0,0,0,1,0
33,63918,1,2,315300,4,563.0,1,0,0,0,1,0
34,63918,1,2,1094350,3,594.0,1,0,0,0,1,0
34,63918,1,2,556690,3,625.0,1,0,0,0,1,0
34,63918,1,2,3159380,3,653.0,1,0,0,0,1,0
34,63918,1,2,255960,3,684.0,1,0,0,0,1,0
34,63918,1,2,689970,3,714.0,1,0,0,0,1,0
34,63918,1,2,946760,3,745.0,1,0,0,0,1,0
34,63918,1,2,1319470,3,775.0,1,0,0,0,1,0
34,63918,1,2,457760,3,806.0,1,0,0,0,1,0
34,63918,1,2,746060,3,837.0,1,0,0,0,1,0
34,63918,1,2,554480,3,867.0,1,0,0,0,1,0
34,63918,1,2,0,3,898.0,1,0,0,0,1,0
34,63918,1,2,754840,3,928.0,1,0,0,0,1,0
35,105946,2,4,318700,2,107.0,1,0,0,1,0,0
35,105946,2,4,-1629620,2,138.0,1,0,0,1,0,0
35,105946,2,4,5010000,2,167.0,1,0,0,1,0,0
35,105946,2,4,0,3,198.0,1,0,0,1,0,0
35,105946,2,4,2050000,3,228.0,1,0,0,1,0,0
35,105946,2,4,250000,3,259.0,1,0,0,1,0,0
35,105946,2,4,353230,2,289.0,1,0,0,1,0,0
35,105946,2,4,0,2,320.0,1,0,0,1,0,0
35,105946,2,4,1453290,2,351.0,1,0,0,1,0,0
35,105946,2,4,1150950,3,381.0,1,0,0,1,0,0
36,105946,2,4,788180,3,412.0,1,0,0,1,0,0
36,105946,2,4,2669640,3,442.0,1,0,0,1,0,0
36,105946,2,4,1572750,3,473.0,1,0,0,1,0,0
36,105946,2,4,5590000,3,504.0,1,0,0,1,0,0
36,105946,2,4,3400000,3,532.0,1,0,0,1,0,0
36,105946,2,4,9000000,4,563.0,1,0,0,1,0,0
36,105946,2,4,1159000,4,593.0,1,0,0,1,0,0
36,105946,2,4,3324180,4,624.0,1,0,0,1,0,0
36,105946,2,4,1256440,2,654.0,1,0,0,1,0,0
36,105946,2,4,1293120,2,685.0,1,0,0,1,0,0
36,105946,2,4,206040,2,716.0,1,0,0,1,0,0
36,105946,2,4,601770,2,746.0,1,0,0,1,0,0
37,105946,2,4,1046310,2,777.0,1,0,0,1,0,0
37,105946,2,4,2667530,2,807.0,1,0,0,1,0,0
32,114648,4,4,0,1,23.0,0,0,1,0,0,1
29,56687,2,2,0,1,30.0,0,1,0,1,0,0
29,56687,2,2,153300,1,60.0,0,1,0,1,0,0
38,77177,1,2,259940,2,203.0,1,0,0,0,1,0
38,77177,1,2,750520,2,234.0,1,0,0,0,1,0
38,77177,1,2,725300,2,263.0,1,0,0,0,1,0
38,77177,1,2,569810,2,294.0,1,0,0,0,1,0
38,77177,1,2,120080,2,324.0,1,0,0,0,1,0
38,77177,1,2,145300,2,355.0,1,0,0,0,1,0
38,77177,1,2,176120,1,385.0,1,0,0,0,1,0
39,77177,1,2,145620,1,416.0,1,0,0,0,1,0
39,77177,1,2,240990,1,447.0,1,0,0,0,1,0
39,77177,1,2,0,1,477.0,1,0,0,0,1,1
37,89013,3,3,0,1,20.0,0,1,1,0,0,0
37,89013,3,3,0,1,51.0,0,1,1,0,0,0
37,89013,3,3,0,1,81.0,0,1,1,0,0,0
37,89013,3,3,0,1,112.0,0,1,1,0,0,1
34,115159,3,3,0,1,3.0,0,0,0,0,1,0
34,115159,3,3,0,1,33.0,0,0,0,0,1,0
34,115159,3,3,0,1,64.0,0,0,0,0,1,0
34,115159,3,3,0,1,94.0,0,0,0,0,1,0
34,115159,3,3,750000,1,125.0,0,0,0,0,1,0
34,115159,3,3,0,1,156.0,0,0,0,0,1,0
34,115159,3,3,0,1,184.0,0,0,0,0,1,0
34,115159,3,3,0,1,215.0,0,0,0,0,1,0
34,115159,3,3,0,1,245.0,0,0,0,0,1,0
34,115159,3,3,0,1,276.0,0,0,0,0,1,1
41,25950,1,1,0,1,28.0,0,0,0,1,0,0
41,25950,1,1,250000,1,59.0,0,0,0,1,0,0
41,25950,1,1,200000,4,89.0,0,0,0,1,0,0
41,25950,1,1,400350,4,120.0,0,0,0,1,0,0
42,25950,1,1,3000000,4,150.0,0,0,0,1,0,0
42,25950,1,1,1000000,3,181.0,0,0,0,1,0,0
42,25950,1,1,2198000,3,212.0,0,0,0,1,0,0
42,25950,1,1,0,3,240.0,0,0,0,1,0,0
42,25950,1,1,402290,2,271.0,0,0,0,1,0,0
42,25950,1,1,0,2,301.0,0,0,0,1,0,0
42,25950,1,1,300000,2,332.0,0,0,0,1,0,0
42,25950,1,1,0,2,362.0,0,0,0,1,0,0
42,25950,1,1,1237380,2,393.0,0,0,0,1,0,0
42,25950,1,1,-300000,2,424.0,0,0,0,1,0,1
24,49509,1,1,0,1,3.0,0,0,0,0,1,0
24,49509,1,1,0,1,34.0,0,0,0,0,1,0
25,49509,1,1,0,1,64.0,0,0,0,0,1,0
35,49510,1,1,0,1,218.0,0,0,0,0,1,1
36,119341,3,3,0,1,1.0,0,0,1,0,0,0
36,119341,3,3,0,1,31.0,0,0,1,0,0,0
36,119341,3,3,300000,1,62.0,0,0,1,0,0,0
36,119341,3,3,0,1,92.0,0,0,1,0,0,0
36,119341,3,3,834720,4,123.0,0,0,1,0,0,0
37,119341,3,3,11894240,4,154.0,0,0,1,0,0,0
37,119341,3,3,7918580,4,182.0,0,0,1,0,0,0
37,119341,3,3,145500,4,213.0,0,0,1,0,0,0
37,119341,3,3,349320,4,243.0,0,0,1,0,0,0
37,119341,3,3,1979060,4,274.0,0,0,1,0,0,0
37,119341,3,3,1530800,4,304.0,0,0,1,0,0,0
37,119341,3,3,1166680,4,335.0,0,0,1,0,0,0
37,119341,3,3,4276720,4,366.0,0,0,1,0,0,0
37,119341,3,3,1604070,4,396.0,0,0,1,0,0,0
37,119341,3,3,2719440,4,427.0,0,0,1,0,0,0
37,119341,3,3,1310090,4,457.0,0,0,1,0,0,0
45,62298,2,2,824700,3,360.0,0,1,0,1,0,0
45,62298,2,2,528840,3,391.0,0,1,0,1,0,0
45,62298,2,2,1572150,3,420.0,0,1,0,1,0,0
45,62298,2,2,0,1,451.0,0,1,0,1,0,0
45,62298,2,2,323180,1,481.0,0,1,0,1,0,0
45,62298,2,2,0,1,512.0,0,1,0,1,0,1
27,58977,2,2,0,1,2.0,0,0,1,0,0,0
27,58977,2,2,1217260,3,32.0,0,0,1,0,0,0
27,58977,2,2,310260,3,63.0,0,0,1,0,0,0
27,58977,2,2,776130,3,94.0,0,0,1,0,0,0
27,58977,2,2,315320,2,124.0,0,0,1,0,0,0
27,58977,2,2,194320,2,155.0,0,0,1,0,0,0
27,58977,2,2,193340,2,185.0,0,0,1,0,0,0
27,58977,2,2,240880,3,216.0,0,0,1,0,0,0
27,58977,2,2,0,3,247.0,0,0,1,0,0,0
27,58977,2,2,2883920,3,275.0,0,0,1,0,0,0
27,58977,2,2,0,1,306.0,0,0,1,0,0,0
27,58977,2,2,0,1,336.0,0,0,1,0,0,0
28,58977,2,2,0,1,367.0,0,0,1,0,0,0
28,58977,2,2,0,1,397.0,0,0,1,0,0,0
28,58977,2,2,0,1,428.0,0,0,1,0,0,1
32,29408,2,2,0,1,20.0,0,0,0,1,0,0
32,29408,2,2,136160,1,51.0,0,0,0,1,0,0
32,29408,2,2,407480,1,82.0,0,0,0,1,0,0
33,29408,2,2,0,1,110.0,0,0,0,1,0,1
31,22731,2,2,0,1,29.0,0,0,0,1,0,0
31,22731,2,2,0,1,59.0,0,0,0,1,0,0
31,22731,2,2,0,1,90.0,0,0,0,1,0,0
31,22731,2,2,200000,1,120.0,0,0,0,1,0,1
30,39527,2,2,1220120,2,171.0,0,0,0,0,1,0
30,39527,2,2,0,2,202.0,0,0,0,0,1,1
28,60874,3,3,0,1,2.0,0,1,0,0,1,0
29,60874,3,3,0,1,30.0,0,1,0,0,1,1
35,64953,3,3,0,1,15.0,0,0,0,0,1,0
35,64953,3,3,0,1,46.0,0,0,0,0,1,0
35,64953,3,3,0,1,76.0,0,0,0,0,1,0
35,64953,3,3,0,1,107.0,0,0,0,0,1,1
40,80771,3,3,0,1,29.0,0,1,0,0,1,0
40,80771,3,3,350000,1,59.0,0,1,0,0,1,0
24,57977,2,2,1374540,3,17.0,0,0,0,1,0,0
24,57977,2,2,5250000,4,47.0,0,0,0,1,0,0
24,57977,2,2,2256470,4,78.0,0,0,0,1,0,0
24,57977,2,2,1410000,4,108.0,0,0,0,1,0,0
24,57977,2,2,2999000,4,139.0,0,0,0,1,0,0
24,57977,2,2,0,4,170.0,0,0,0,1,0,0
24,57977,2,2,3888860,4,198.0,0,0,0,1,0,0
25,57977,2,2,1485010,4,229.0,0,0,0,1,0,0
25,57977,2,2,1489150,4,259.0,0,0,0,1,0,0
25,57977,2,2,0,4,290.0,0,0,0,1,0,0
25,57977,2,2,291280,1,320.0,0,0,0,1,0,0
25,57977,2,2,0,1,351.0,0,0,0,1,0,0
25,57977,2,2,0,1,382.0,0,0,0,1,0,0
25,63774,2,3,971130,2,412.0,1,0,0,1,0,0
25,63774,2,3,0,2,443.0,1,0,0,1,0,0
25,63774,2,3,0,2,473.0,1,0,0,1,0,1
29,38068,2,2,0,1,8.0,0,0,0,1,0,0
30,38068,2,2,0,1,38.0,0,0,0,1,0,0
30,38068,2,2,0,1,69.0,0,0,0,1,0,0
30,38068,2,2,0,1,99.0,0,0,0,1,0,0
30,38068,2,2,0,1,130.0,0,0,0,1,0,1
33,38945,1,1,390000,2,394.0,0,0,0,1,0,0
33,38945,1,1,510000,2,425.0,0,0,0,1,0,0
33,38945,1,1,757990,2,454.0,0,0,0,1,0,0
33,38945,1,1,101850,1,485.0,0,0,0,1,0,0
33,38945,1,1,0,1,515.0,0,0,0,1,0,1
22,42270,1,1,0,1,27.0,0,1,0,1,0,0
22,42270,1,1,0,1,56.0,0,1,0,1,0,1
26,68913,2,2,0,1,1.0,0,1,1,0,0,0
26,68913,2,2,0,1,32.0,0,1,1,0,0,0
26,68913,2,2,350310,1,63.0,0,1,1,0,0,0
26,68913,2,2,150380,1,91.0,0,1,1,0,0,0
26,68913,2,2,0,1,122.0,0,1,1,0,0,0
26,68913,2,2,194000,1,152.0,0,1,1,0,0,0
26,68913,2,2,0,1,183.0,0,1,1,0,0,0
26,68913,2,2,-150310,1,213.0,0,1,1,0,0,1
30,60332,2,2,0,1,16.0,0,1,1,0,0,0
30,60332,2,2,0,2,46.0,0,1,1,0,0,0
30,60332,2,2,646120,2,77.0,0,1,1,0,0,0
30,60332,2,2,606200,2,107.0,0,1,1,0,0,0
38,67931,1,1,0,1,105.0,0,0,0,1,0,1
33,57671,1,3,253460,2,949.0,1,1,0,1,0,0
33,57671,1,3,859960,2,980.0,1,1,0,1,0,0
33,57671,1,3,1579610,2,1009.0,1,1,0,1,0,0
34,57671,1,3,262550,2,1040.0,1,1,0,1,0,0
34,57671,1,3,351000,2,1070.0,1,1,0,1,0,0
34,57671,1,3,106900,2,1101.0,1,1,0,1,0,0
34,57671,1,3,1091400,2,1131.0,1,1,0,1,0,0
34,57671,1,3,0,2,1162.0,1,1,0,1,0,1
34,102142,3,3,783680,2,20.0,0,0,0,0,1,0
34,102142,3,3,0,2,51.0,0,0,0,0,1,0
34,102142,3,3,1292370,2,79.0,0,0,0,0,1,0
34,102142,3,3,200160,2,110.0,0,0,0,0,1,0
34,102142,3,3,200000,2,140.0,0,0,0,0,1,0
34,102142,3,3,642320,2,171.0,0,0,0,0,1,0
34,102142,3,3,485760,2,201.0,0,0,0,0,1,0
34,102142,3,3,643560,2,232.0,0,0,0,0,1,0
34,102142,3,3,153240,2,263.0,0,0,0,0,1,0
35,102142,3,3,144360,1,293.0,0,0,0,0,1,0
35,102142,3,3,0,1,324.0,0,0,0,0,1,1
37,121259,3,3,0,1,23.0,0,0,0,0,1,0
37,121259,3,3,864350,1,51.0,0,0,0,0,1,0
38,121259,3,3,0,1,82.0,0,0,0,0,1,0
38,121259,3,3,0,1,112.0,0,0,0,0,1,0
38,121259,3,3,0,1,143.0,0,0,0,0,1,1
35,33927,1,1,0,1,17.0,0,1,0,1,0,0
35,33927,1,1,174740,1,48.0,0,1,0,1,0,0
36,33927,1,1,152150,2,78.0,0,1,0,1,0,0
36,33927,1,1,439330,2,109.0,0,1,0,1,0,0
36,33927,1,1,145260,2,140.0,0,1,0,1,0,0
36,33927,1,1,277200,2,170.0,0,1,0,1,0,0
36,33927,1,1,409100,2,201.0,0,1,0,1,0,0
36,33927,1,1,330140,2,231.0,0,1,0,1,0,0
32,32663,1,1,0,1,12.0,0,1,1,0,0,0
32,32663,1,1,150310,1,43.0,0,1,1,0,0,0
32,32663,1,1,0,1,73.0,0,1,1,0,0,0
32,32663,1,1,101500,1,104.0,0,1,1,0,0,0
32,32663,1,1,0,1,135.0,0,1,1,0,0,1
51,73769,2,3,179690,1,749.0,1,0,1,0,0,0
51,73769,2,3,275450,1,780.0,1,0,1,0,0,0
51,73769,2,3,794250,1,809.0,1,0,1,0,0,0
51,73769,2,3,0,1,840.0,1,0,1,0,0,0
51,73769,2,3,200000,1,870.0,1,0,1,0,0,0
51,73769,2,3,250000,1,901.0,1,0,1,0,0,0
51,73769,2,3,351450,1,931.0,1,0,1,0,0,0
52,73769,2,3,117000,1,962.0,1,0,1,0,0,0
52,73769,2,3,0,1,993.0,1,0,1,0,0,1
44,50466,1,1,411240,3,185.0,0,0,1,0,0,0
44,50466,1,1,1005260,3,216.0,0,0,1,0,0,0
44,50466,1,1,1371520,3,245.0,0,0,1,0,0,0
44,50466,1,1,114780,2,276.0,0,0,1,0,0,0
44,50466,1,1,608640,2,306.0,0,0,1,0,0,0
44,50466,1,1,0,2,337.0,0,0,1,0,0,0
44,50466,1,1,250000,2,367.0,0,0,1,0,0,0
44,50466,1,1,0,2,398.0,0,0,1,0,0,0
44,50466,1,1,750000,2,429.0,0,0,1,0,0,0
45,50466,1,1,766230,4,459.0,0,0,1,0,0,0
45,50466,1,1,0,4,490.0,0,0,1,0,0,0
45,50466,1,1,759350,4,520.0,0,0,1,0,0,0
45,50466,1,1,795340,3,551.0,0,0,1,0,0,0
45,50466,1,1,150380,3,582.0,0,0,1,0,0,0
45,50466,1,1,1304140,3,610.0,0,0,1,0,0,0
45,50466,1,1,103090,3,641.0,0,0,1,0,0,0
45,50466,1,1,430640,3,671.0,0,0,1,0,0,0
45,50466,1,1,1007190,3,702.0,0,0,1,0,0,0
45,50466,1,1,799610,3,732.0,0,0,1,0,0,0
45,50466,1,1,507320,3,763.0,0,0,1,0,0,0
45,50466,1,1,311110,3,794.0,0,0,1,0,0,0
46,50466,1,1,511790,3,824.0,0,0,1,0,0,0
46,50466,1,1,552680,3,855.0,0,0,1,0,0,0
46,50466,1,1,611160,3,885.0,0,0,1,0,0,0
42,47160,1,1,0,2,8.0,0,1,0,1,0,0
42,47160,1,1,0,2,39.0,0,1,0,1,0,0
42,47160,1,1,966480,2,70.0,0,1,0,1,0,0
42,47160,1,1,-296040,1,100.0,0,1,0,1,0,1
32,89456,3,3,0,1,3.0,0,1,0,1,0,0
32,89456,3,3,0,1,34.0,0,1,0,1,0,0
32,89456,3,3,0,1,64.0,0,1,0,1,0,0
44,31752,1,3,830500,2,1257.0,1,0,1,0,0,0
44,31752,1,3,1062380,2,1288.0,1,0,1,0,0,0
44,31752,1,3,2562070,2,1317.0,1,0,1,0,0,0
44,31752,1,3,0,2,1348.0,1,0,1,0,0,0
44,31752,1,3,629460,2,1378.0,1,0,1,0,0,0
44,31752,1,3,263930,2,1409.0,1,0,1,0,0,0
45,31752,1,3,445570,2,1439.0,1,0,1,0,0,0
45,31752,1,3,267720,2,1470.0,1,0,1,0,0,0
45,31752,1,3,650820,2,1501.0,1,0,1,0,0,0
45,31752,1,3,0,2,1531.0,1,0,1,0,0,0
45,31752,1,3,222720,2,1562.0,1,0,1,0,0,0
45,31752,1,3,455280,2,1592.0,1,0,1,0,0,0
45,31752,1,3,531340,2,1623.0,1,0,1,0,0,0
45,31752,1,3,644350,2,1654.0,1,0,1,0,0,0
45,31752,1,3,855010,2,1682.0,1,0,1,0,0,0
45,31752,1,3,500480,3,1713.0,1,0,1,0,0,0
45,31752,1,3,402740,3,1743.0,1,0,1,0,0,0
45,31752,1,3,401340,3,1774.0,1,0,1,0,0,0
46,31752,1,3,449140,2,1804.0,1,0,1,0,0,0
46,31752,1,3,185670,2,1835.0,1,0,1,0,0,0
46,31752,1,3,542470,2,1866.0,1,0,1,0,0,0
46,31752,1,3,93470,2,1896.0,1,0,1,0,0,0
46,31752,1,3,305260,2,1927.0,1,0,1,0,0,0
46,31752,1,3,373220,2,1957.0,1,0,1,0,0,0
21,16477,1,1,258160,1,28.0,0,0,0,1,0,0
21,16477,1,1,129590,1,59.0,0,0,0,1,0,0
21,16477,1,1,140660,1,88.0,0,0,0,1,0,0
22,16477,1,1,145570,2,119.0,0,0,0,1,0,0
22,16477,1,1,121760,2,149.0,0,0,0,1,0,0
22,16477,1,1,121250,2,180.0,0,0,0,1,0,0
22,16477,1,1,0,1,210.0,0,0,0,1,0,0
22,16477,1,1,200000,1,241.0,0,0,0,1,0,0
22,16477,1,1,0,1,272.0,0,0,0,1,0,1
45,144978,1,5,3861800,4,1068.0,1,1,1,0,0,0
45,144978,1,5,2549650,4,1099.0,1,1,1,0,0,0
45,144978,1,5,6977370,4,1128.0,1,1,1,0,0,0
45,144978,1,5,1179210,4,1159.0,1,1,1,0,0,0
45,144978,1,5,1447760,4,1189.0,1,1,1,0,0,0
45,144978,1,5,1293090,4,1220.0,1,1,1,0,0,0
46,144978,1,5,1346080,2,1250.0,1,1,1,0,0,0
46,144978,1,5,266410,2,1281.0,1,1,1,0,0,0
46,144978,1,5,489460,2,1312.0,1,1,1,0,0,0
46,144978,1,5,929810,2,1342.0,1,1,1,0,0,0
46,144978,1,5,589930,2,1373.0,1,1,1,0,0,0
46,144978,1,5,1192410,2,1403.0,1,1,1,0,0,0
46,144978,1,5,1648910,2,1434.0,1,1,1,0,0,0
46,144978,1,5,1914410,2,1465.0,1,1,1,0,0,0
46,144978,1,5,4672560,2,1493.0,1,1,1,0,0,0
46,144978,1,5,1127470,2,1524.0,1,1,1,0,0,0
46,144978,1,5,501230,2,1554.0,1,1,1,0,0,0
46,144978,1,5,1056410,2,1585.0,1,1,1,0,0,0
47,144978,1,5,1293630,2,1615.0,1,1,1,0,0,0
47,144978,1,5,509550,2,1646.0,1,1,1,0,0,0
47,144978,1,5,1118950,2,1677.0,1,1,1,0,0,0
47,144978,1,5,1157820,2,1707.0,1,1,1,0,0,0
47,144978,1,5,936040,2,1738.0,1,1,1,0,0,0
47,144978,1,5,2092760,2,1768.0,1,1,1,0,0,0
42,67904,3,3,0,1,22.0,0,1,0,1,0,0
42,67904,3,3,0,1,52.0,0,1,0,1,0,0
42,67904,3,3,0,1,83.0,0,1,0,1,0,0
42,67904,3,3,150700,1,113.0,0,1,0,1,0,0
42,67904,3,3,0,1,144.0,0,1,0,1,0,0
42,67904,3,3,0,1,175.0,0,1,0,1,0,1
32,71000,3,3,0,1,15.0,0,1,1,0,0,0
32,71000,3,3,0,1,46.0,0,1,1,0,0,0
32,71000,3,3,557720,1,77.0,0,1,1,0,0,0
32,71000,3,3,0,1,105.0,0,1,1,0,0,1
26,114258,3,3,0,1,3.0,0,0,0,0,1,0
27,114258,3,3,0,1,34.0,0,0,0,0,1,0
27,114258,3,3,0,1,64.0,0,0,0,0,1,0
27,114258,3,3,0,1,95.0,0,0,0,0,1,0
27,114258,3,3,0,1,126.0,0,0,0,0,1,0
27,114258,3,3,0,1,154.0,0,0,0,0,1,0
27,114258,3,3,0,1,185.0,0,0,0,0,1,1
33,58885,3,3,0,1,25.0,0,1,0,0,1,0
33,58885,3,3,0,1,55.0,0,1,0,0,1,1
27,57406,2,2,0,1,25.0,0,0,0,1,0,0
27,57406,2,2,398240,2,55.0,0,0,0,1,0,0
27,57406,2,2,0,2,86.0,0,0,0,1,0,0
27,57406,2,2,207520,2,116.0,0,0,0,1,0,0
43,41401,1,1,450790,2,86.0,0,0,1,0,0,0
43,41401,1,1,1243680,2,117.0,0,0,1,0,0,0
44,41401,1,1,200000,2,146.0,0,0,1,0,0,0
44,41401,1,1,0,2,177.0,0,0,1,0,0,0
44,41401,1,1,139550,2,207.0,0,0,1,0,0,0
44,41401,1,1,150140,2,238.0,0,0,1,0,0,0
44,41401,1,1,0,1,268.0,0,0,1,0,0,0
44,41401,1,1,0,1,299.0,0,0,1,0,0,0
44,41401,1,1,0,1,330.0,0,0,1,0,0,1
32,30847,1,1,365310,2,156.0,0,1,0,0,1,0
32,30847,1,1,310680,2,187.0,0,1,0,0,1,0
32,30847,1,1,345790,2,216.0,0,1,0,0,1,0
33,30847,1,1,200000,1,247.0,0,1,0,0,1,0
33,30847,1,1,0,1,277.0,0,1,0,0,1,0
33,30847,1,1,0,1,308.0,0,1,0,0,1,0
33,30847,1,1,0,1,338.0,0,1,0,0,1,1
33,84085,3,3,-70000,1,242.0,0,0,1,0,0,0
33,84085,3,3,0,1,273.0,0,0,1,0,0,0
33,84085,3,3,0,1,302.0,0,0,1,0,0,1
38,60708,2,2,0,1,21.0,0,1,1,0,0,0
38,60708,2,2,0,1,52.0,0,1,1,0,0,0
38,60708,2,2,207690,1,82.0,0,1,1,0,0,0
38,60708,2,2,228500,1,113.0,0,1,1,0,0,0
38,60708,2,2,0,1,143.0,0,1,1,0,0,0
37,39990,2,2,500000,2,15.0,0,0,1,0,0,0
37,39990,2,2,1896870,2,43.0,0,0,1,0,0,0
38,39990,2,2,0,1,74.0,0,0,1,0,0,0
38,39990,2,2,0,1,104.0,0,0,1,0,0,0
38,39990,2,2,300000,1,135.0,0,0,1,0,0,0
38,39990,2,2,231840,1,165.0,0,0,1,0,0,0
38,39990,2,2,0,1,196.0,0,0,1,0,0,1
38,79086,2,3,601950,2,1898.0,1,1,1,0,0,0
38,79086,2,3,654570,2,1929.0,1,1,1,0,0,0
38,79086,2,3,1031780,2,1958.0,1,1,1,0,0,0
38,79086,2,3,145550,1,1989.0,1,1,1,0,0,0
38,79086,2,3,0,1,2019.0,1,1,1,0,0,0
38,79086,2,3,0,1,2050.0,1,1,1,0,0,0
38,79086,2,3,145510,1,2080.0,1,1,1,0,0,0
38,79086,2,3,291000,1,2111.0,1,1,1,0,0,0
38,79086,2,3,-250000,1,2142.0,1,1,1,0,0,0
38,79086,2,3,0,1,2172.0,1,1,1,0,0,0
38,79086,2,3,0,1,2203.0,1,1,1,0,0,1
27,43165,2,2,0,1,0.0,0,0,0,0,1,0
27,43165,2,2,0,1,31.0,0,0,0,0,1,0
27,43165,2,2,0,1,61.0,0,0,0,0,1,1
44,46858,1,1,329610,2,155.0,0,1,0,0,1,0
44,46858,1,1,238640,2,186.0,0,1,0,0,1,0
44,46858,1,1,200000,2,215.0,0,1,0,0,1,0
44,46858,1,1,104860,1,246.0,0,1,0,0,1,0
44,46858,1,1,0,1,276.0,0,1,0,0,1,1
32,76904,3,3,0,1,20.0,0,0,0,1,0,0
32,76904,3,3,190550,1,50.0,0,0,0,1,0,0
28,98877,3,3,337640,2,16.0,0,0,0,1,0,0
28,98877,3,3,229320,2,47.0,0,0,0,1,0,0
28,98877,3,3,950720,2,77.0,0,0,0,1,0,0
37,47009,1,1,0,1,91.0,0,1,0,1,0,1
41,33459,2,2,1077960,3,26.0,0,0,0,1,0,0
41,33459,2,2,1439040,3,57.0,0,0,0,1,0,0
41,33459,2,2,277600,3,88.0,0,0,0,1,0,0
41,33459,2,2,2128020,4,118.0,0,0,0,1,0,0
42,33459,2,2,1277040,4,149.0,0,0,0,1,0,0
42,33459,2,2,370410,4,179.0,0,0,0,1,0,0
48,34827,1,1,0,1,340.0,0,0,0,0,1,1
31,51850,2,2,0,1,1.0,0,0,1,0,0,0
32,51850,2,2,0,1,31.0,0,0,1,0,0,1
36,72253,1,2,967210,3,977.0,1,0,1,0,0,0
36,72253,1,2,976570,3,1008.0,1,0,1,0,0,0
36,72253,1,2,1036330,3,1037.0,1,0,1,0,0,0
36,72253,1,2,150530,3,1068.0,1,0,1,0,0,0
36,72253,1,2,1086230,3,1098.0,1,0,1,0,0,0
36,72253,1,2,263340,3,1129.0,1,0,1,0,0,0
36,72253,1,2,633820,3,1159.0,1,0,1,0,0,0
36,72253,1,2,825780,3,1190.0,1,0,1,0,0,0
37,72253,1,2,339300,3,1221.0,1,0,1,0,0,0
37,72253,1,2,301160,2,1251.0,1,0,1,0,0,0
37,72253,1,2,302680,2,1282.0,1,0,1,0,0,0
37,72253,1,2,100220,2,1312.0,1,0,1,0,0,0
37,72253,1,2,468690,2,1343.0,1,0,1,0,0,0
37,72253,1,2,355270,2,1374.0,1,0,1,0,0,0
37,72253,1,2,1383870,2,1402.0,1,0,1,0,0,0
37,72253,1,2,0,3,1433.0,1,0,1,0,0,0
37,72253,1,2,866570,3,1463.0,1,0,1,0,0,0
37,72253,1,2,603030,3,1494.0,1,0,1,0,0,0
37,72253,1,2,309500,2,1524.0,1,0,1,0,0,0
37,72253,1,2,738150,2,1555.0,1,0,1,0,0,0
38,72253,1,2,310050,2,1586.0,1,0,1,0,0,0
38,72253,1,2,511180,3,1616.0,1,0,1,0,0,0
38,72253,1,2,854580,3,1647.0,1,0,1,0,0,0
38,72253,1,2,555880,3,1677.0,1,0,1,0,0,0
